ID,VD4020,VD4035
80098,1320,24
80105,1320,36
80109,1320,44
80111,2000,40
80112,1500,40
80116,4000,48
80120,3640,6
80121,1320,30
80123,2000,40
80128,2100,40
80131,1320,40
80133,1320,44
80135,6850,8
80140,1320,40
80142,1500,36
80143,2600,50
80144,3000,48
80147,1320,40
80148,1320,40
80149,2226,48
80153,1500,48
80154,1500,40
80155,1200,30
80162,1320,40
80167,1500,40
80168,1320,40
80171,2500,48
80173,1200,40
80174,1320,40
80176,1500,40
80182,1200,30
80187,400,20
80190,250,8
80191,0,30
80204,1000,40
80206,400,40
80218,1200,48
80219,400,40
80225,800,40
80226,400,40
80232,1300,30
80236,1000,48
80240,4200,50
80241,4500,40
80247,500,40
80251,1320,44
80254,1000,45
80256,1320,40
80258,1200,40
80259,1320,40
80262,4000,48
80263,1320,48
80264,1320,48
80266,1500,40
80267,1500,40
80269,500,10
80270,500,10
80271,1200,0
80272,500,40
80274,1320,40
80275,1320,40
80276,50,60
80277,50,60
80279,1320,32
80280,1320,17
80282,1320,20
80284,300,30
80285,1320,30
80286,1820,29
80288,100,25
80289,1320,20
80292,900,77
80294,500,48
80295,1570,4
80297,1000,49
80298,400,28
80299,400,18
80303,800,24
80305,400,16
80308,600,20
80311,900,44
80312,1320,0
80317,1320,42
80322,600,20
80324,100,20
80325,200,48
80328,300,20
80329,300,24
80331,600,45
80332,1600,36
80334,200,15
80343,300,40
80346,120,25
80348,600,40
80350,800,30
80351,250,30
80354,200,40
80355,0,48
80356,0,48
80361,100,25
80365,0,25
80366,2660,0
80367,400,10
80369,120,30
80372,300,25
80374,300,32
80387,500,48
80388,1320,25
80401,400,20
80402,720,24
80411,2511,52
80415,420,20
80416,600,40
80419,3500,59
80422,350,44
80427,1200,60
80430,1320,44
80431,140,30
80439,1200,48
80442,1000,51
80443,6000,60
80446,120,4
80447,3000,48
80451,20000,40
80452,1500,30
80453,1500,30
80454,1500,30
80455,1500,20
80458,2000,40
80459,2000,40
80466,2000,36
80472,300,20
80474,2000,20
80476,1320,20
80478,240,35
80483,800,0
80484,100,6
80489,400,15
80490,400,10
80491,680,48
80493,1000,48
80497,400,20
80505,3200,44
80507,1000,40
80512,700,40
80514,700,40
80515,2100,40
80518,1500,30
80519,1500,36
80520,1500,30
80522,1400,30
80523,300,20
80524,1700,40
80527,3000,40
80530,5000,30
80531,1500,40
80538,3300,40
80539,2450,44
80545,1000,48
80549,12000,42
80552,3200,40
80555,700,40
80557,0,40
80558,6000,46
80559,6000,46
80561,3000,44
80562,3243,15
80567,5000,20
80569,1320,30
80570,5400,30
80572,5000,20
80573,1000,40
80574,2000,40
80575,1000,10
80578,3800,20
80580,1320,20
80582,3200,20
80607,1000,20
80609,400,20
80611,400,20
80620,400,20
80628,1500,44
80632,2000,44
80633,2500,44
80634,1450,28
80639,100,20
80646,1800,44
80648,500,25
80651,200,18
80652,2300,44
80661,1400,44
80664,1000,40
80668,700,40
80669,1300,40
80671,2000,40
80672,1320,40
80676,1300,40
80684,1350,40
80685,1350,40
80691,1320,40
80697,350,25
80698,200,15
80699,200,15
80700,200,15
80702,90,14
80705,1320,40
80706,200,20
80711,4000,48
80715,700,18
80716,300,16
80722,500,0
80723,100,28
80729,540,24
80732,300,40
80740,300,20
80741,300,20
80743,300,10
80750,300,20
80751,300,20
80764,200,40
80765,300,40
80768,300,20
80770,300,20
80774,450,20
80778,200,20
80780,1320,20
80786,200,10
80795,600,15
80800,2000,20
80801,300,40
80812,700,44
80814,500,40
80817,1600,24
80820,1800,20
80826,4500,40
80829,3800,20
80831,750,40
80835,1200,40
80843,100,40
80844,300,20
80851,110,18
80852,400,44
80854,1320,6
80855,1600,6
80858,300,40
80859,200,8
80861,150,48
80862,150,20
80864,300,44
80865,300,30
80866,480,16
80869,1320,40
80870,10000,45
80873,750,20
80875,500,40
80876,800,40
80881,1320,40
80882,500,40
80887,1100,40
80891,2300,40
80896,3000,48
80897,0,36
80901,2000,48
80904,2000,65
80905,600,40
80908,1320,25
80909,1600,40
80912,650,20
80920,280,8
80923,0,20
80928,2300,45
80930,350,20
80933,350,20
80936,1600,48
80945,1000,44
80952,1320,40
80954,800,40
80956,3500,20
80957,2000,40
80968,200,40
80969,200,40
80973,300,44
80976,500,44
80977,500,44
80978,1000,44
80979,1300,52
80980,20000,48
80984,1500,30
80991,1800,25
80992,0,32
81006,300,0
81013,600,25
81014,400,30
81017,400,12
81018,150,56
81020,800,44
81022,800,35
81023,400,20
81024,1320,40
81036,250,20
81037,250,20
81038,500,30
81042,750,20
81049,500,20
81054,1400,48
81057,180,18
81061,1500,48
81066,1200,48
81067,1200,40
81069,1850,40
81072,1600,48
81074,100,20
81078,180,48
81081,1000,10
81082,1200,44
81088,0,20
81090,0,20
81092,500,44
81095,3000,40
81096,200,40
81100,0,0
81105,0,0
81115,210,48
81119,6300,32
81122,300,40
81123,1500,40
81124,800,40
81125,1320,24
81130,0,40
81133,600,40
81137,2500,44
81140,4800,10
81141,3500,72
81144,1000,50
81147,2000,40
81148,3400,40
81151,2000,48
81152,1800,48
81153,0,12
81154,0,12
81155,250,20
81160,100,9
81161,400,40
81166,200,20
81170,200,20
81171,110,5
81173,100,40
81174,100,40
81177,200,40
81180,0,0
81185,50,20
81190,800,40
81204,1320,44
81210,300,50
81212,2640,60
81213,2640,32
81215,200,1
81216,200,24
81222,1000,45
81223,320,20
81227,1320,44
81228,500,20
81231,270,20
81232,1320,40
81233,270,20
81235,800,25
81237,900,25
81244,0,8
81247,600,20
81251,100,6
81252,290,20
81254,1000,30
81255,1320,40
81257,100,10
81258,200,40
81262,700,40
81266,2600,44
81267,1600,47
81268,11000,20
81271,0,44
81272,3000,44
81273,2500,40
81276,0,40
81277,0,36
81280,0,44
81281,1394,32
81282,600,40
81315,1500,25
81316,1320,35
81321,800,30
81324,500,30
81328,150,24
81329,250,30
81330,250,30
81331,1320,40
81332,400,25
81333,500,30
81341,500,25
81346,3200,48
81347,2500,40
81349,1000,16
81356,1800,40
81360,1320,30
81361,7000,46
81362,1800,30
81368,6000,35
81370,4000,20
81371,1600,20
81372,2100,40
81380,200,30
81381,100,25
81382,300,10
81383,400,10
81390,0,35
81391,600,35
81395,600,48
81400,1320,40
81401,1000,48
81402,1000,48
81404,1200,40
81405,680,48
81408,680,48
81410,325,44
81416,216,44
81418,150,48
81419,100,0
81428,1000,40
81429,200,24
81433,1320,48
81436,800,48
81440,0,8
81441,1500,60
81446,450,48
81460,700,36
81463,300,15
81466,300,40
81474,350,30
81479,170,30
81480,170,30
81483,1320,30
81484,800,40
81491,1500,40
81499,500,44
81502,1320,40
81503,1320,40
81507,500,40
81509,1320,40
81514,680,40
81515,1100,40
81519,5000,40
81520,5000,40
81521,5000,40
81522,3000,40
81523,7000,40
81524,2000,40
81525,600,30
81529,1320,40
81532,1320,40
81533,1500,40
81539,400,20
81540,1200,40
81541,5000,40
81545,400,20
81547,1320,40
81550,1300,40
81551,1300,40
81552,1500,30
81553,1500,20
81555,1500,40
81556,1800,40
81559,600,48
81566,8000,40
81571,0,40
81574,6300,40
81576,100,10
81578,2025,35
81579,1320,40
81581,500,40
81582,500,40
81583,11000,40
81585,1980,30
81588,200,20
81589,400,40
81590,1320,40
81594,650,40
81595,600,40
81597,1600,40
81605,800,44
81606,320,20
81607,300,20
81608,600,40
81610,600,44
81611,500,40
81621,350,30
81622,500,30
81624,800,40
81625,600,40
81627,800,40
81631,650,30
81632,900,40
81633,1200,40
81637,1633,20
81638,7900,40
81639,1320,40
81640,1320,40
81643,2000,8
81644,4500,40
81645,3000,40
81648,8000,40
81651,800,20
81652,700,44
81655,6000,20
81656,1320,45
81658,1500,20
81659,1200,15
81661,750,30
81663,1320,20
81664,1320,20
81665,1320,20
81666,2000,40
81667,2000,25
81668,1320,20
81672,0,48
81673,800,48
81675,500,48
81678,300,48
81679,5100,40
81680,5100,40
81681,400,24
81682,1320,48
81683,1500,40
81691,1500,48
81694,1320,44
81695,1600,40
81696,200,8
81699,4000,40
81700,2000,48
81703,3500,20
81705,4800,40
81706,1200,20
81707,3000,44
81708,1320,65
81711,4000,40
81712,5000,44
81713,1320,40
81716,60,20
81717,350,40
81718,350,30
81719,1200,20
81720,1200,20
81727,400,30
81729,1700,40
81735,450,40
81748,500,40
81754,1320,40
81755,800,30
81761,1570,47
81766,0,24
81767,0,24
81768,333,25
81772,320,35
81773,1500,0
81776,2400,0
81777,3000,20
81778,6600,40
81779,1500,40
81783,3100,40
81786,160,40
81787,160,40
81788,160,40
81794,800,40
81796,0,15
81798,0,15
81799,0,40
81804,2800,30
81806,3000,20
81809,30,20
81815,250,20
81816,300,20
81818,1320,32
81819,560,40
81827,450,50
81829,400,20
81832,1320,44
81836,1320,40
81840,300,20
81844,400,20
81849,1200,40
81851,600,20
81852,500,16
81859,500,20
81860,600,16
81865,330,50
81867,500,60
81869,800,40
81870,800,44
81872,2000,48
81873,0,36
81874,0,44
81876,17390,40
81877,0,48
81878,0,40
81882,0,40
81883,0,44
81884,0,44
81887,1000,45
81889,1800,40
81890,500,20
81892,0,15
81893,0,45
81894,400,35
81899,1100,25
81902,1320,20
81911,2700,40
81914,200,20
81920,500,30
81923,900,40
81924,1500,30
81933,600,30
81936,2500,25
81940,1320,45
81941,1320,40
81944,1320,40
81950,1320,40
81951,1320,40
81954,2000,45
81957,700,45
81959,800,30
81963,1800,40
81969,1320,40
81973,4200,40
81983,1500,40
81984,3000,40
81985,0,40
81990,600,40
81998,600,40
82001,250,20
82006,500,30
82010,600,40
82012,300,40
82013,1320,40
82016,1320,40
82018,1320,44
82019,800,40
82022,600,20
82024,1320,40
82025,700,40
82029,650,40
82030,800,40
82045,800,50
82059,1100,44
82063,1320,21
82064,1320,20
82067,300,6
82069,200,30
82070,500,36
82071,600,40
82077,800,40
82079,300,30
82080,300,30
82081,300,20
82087,1200,44
82089,150,20
82093,200,30
82094,300,36
82096,2000,48
82102,1500,48
82106,500,20
82108,1320,0
82109,500,40
82114,1320,44
82118,1320,40
82120,650,40
82129,1000,30
82131,900,40
82132,660,30
82133,3000,44
82134,4000,44
82136,1000,20
82137,1320,40
82144,0,16
82154,1200,40
82160,1221,0
82170,1250,40
82171,1800,40
82177,3100,40
82179,1300,44
82180,1320,0
82182,1320,0
82184,2500,36
82187,1430,50
82189,250,44
82191,1320,40
82194,5000,30
82197,3000,30
82198,400,15
82200,1500,40
82204,1320,44
82205,9000,0
82208,2500,30
82209,1200,40
82210,7000,52
82212,4000,50
82213,8000,40
82214,6000,16
82215,4000,40
82216,6000,40
82218,20000,48
82221,1600,72
82225,2500,40
82226,1000,44
82227,1320,40
82228,0,40
82229,300,10
82234,150,16
82239,950,40
82240,250,16
82244,700,14
82245,2500,48
82247,2900,40
82248,1320,48
82251,900,8
82252,1320,44
82259,800,48
82265,200,10
82268,1800,38
82273,520,40
82274,1320,44
82277,1320,50
82278,2000,12
82279,2500,30
82283,1400,44
82285,850,44
82288,1200,27
82291,1000,40
82299,1300,52
82304,2500,40
82305,1960,40
82306,350,40
82309,500,30
82312,1500,40
82319,300,20
82322,300,40
82326,600,30
82328,250,40
82329,1320,36
82332,1320,40
82334,1300,40
82335,3500,40
82336,1500,40
82339,1320,40
82340,1320,40
82341,1320,8
82342,700,44
82343,1320,44
82344,1320,44
82347,500,30
82350,1320,28
82351,800,30
82353,2000,40
82359,3001,0
82363,1320,75
82368,1500,40
82370,1320,40
82371,2000,32
82372,1000,48
82373,0,30
82378,1320,60
82379,1320,60
82397,300,30
82399,500,18
82407,1200,24
82415,500,40
82417,800,24
82419,470,44
82423,550,32
82425,1000,40
82427,300,30
82431,265,44
82432,265,44
82433,265,44
82436,1000,44
82437,4000,20
82448,300,32
82456,5000,40
82457,170,20
82459,500,30
82460,1500,8
82462,1000,40
82463,1000,40
82465,0,77
82469,0,28
82472,1000,20
82475,200,5
82480,400,35
82481,1320,25
82482,2000,49
82485,0,20
82487,1320,40
82488,150,40
82489,150,40
82492,1320,20
82495,450,25
82496,600,30
82497,750,40
82498,400,20
82499,200,2
82506,450,20
82507,1320,40
82509,400,18
82511,500,20
82514,600,30
82515,300,18
82519,600,25
82521,1200,40
82526,600,40
82531,300,25
82533,600,40
82534,250,30
82555,1320,0
82559,600,30
82568,600,12
82580,800,24
82583,1320,30
82584,1320,44
82588,1500,40
82590,1320,48
82591,1320,44
82593,900,44
82594,2400,40
82595,1320,0
82598,200,4
82599,600,48
82600,500,56
82604,0,8
82605,2500,24
82609,1200,40
82615,300,20
82616,1000,40
82618,500,30
82619,333,55
82624,150,20
82626,200,20
82627,1320,44
82631,200,5
82634,300,18
82635,250,15
82641,1200,35
82649,500,25
82652,500,20
82656,1320,20
82664,1800,40
82678,1500,20
82679,250,16
82682,3144,40
82687,400,16
82688,5500,44
82689,1320,48
82692,0,40
82695,0,40
82697,0,40
82701,0,36
82702,2000,44
82705,3462,40
82706,500,40
82710,3900,5
82716,0,48
82717,0,40
82718,0,40
82720,3500,30
82721,1500,30
82723,4000,40
82725,200,15
82732,300,25
82734,210,20
82737,0,16
82741,1320,44
82748,1320,40
82752,1320,40
82755,2500,20
82757,1320,20
82764,2000,40
82765,1320,20
82766,1320,20
82767,1320,40
82768,1320,40
82769,1320,40
82774,3000,40
82778,500,20
82779,240,20
82782,250,40
82784,3000,30
82785,2000,44
82789,2000,32
82793,1220,40
82794,1000,40
82796,0,20
82797,0,20
82798,0,8
82799,0,20
82802,300,20
82804,0,20
82808,1400,40
82811,0,20
82813,0,8
82814,0,20
82816,500,40
82818,0,20
82819,0,20
82825,200,20
82826,200,20
82838,150,20
82839,100,20
82842,60,4
82844,300,20
82848,600,20
82851,600,20
82853,300,40
82854,100,20
82857,500,0
82867,300,20
82891,800,44
82910,1320,48
82914,300,15
82919,0,0
82926,300,15
82928,300,20
82937,100,0
82941,500,2
82946,400,16
82951,2500,44
82952,7000,60
82953,3500,30
82955,4000,60
82956,400,30
82957,400,20
82960,600,30
82964,2100,48
82965,1400,62
82968,1460,32
82972,1320,46
82975,1700,46
82978,1800,44
82980,1320,44
82984,1320,44
82985,1320,44
82986,600,50
82989,3400,22
82990,1600,50
82995,400,30
82996,2200,44
83001,800,16
83002,2000,44
83003,500,22
83004,3120,20
83005,1000,20
83008,1000,44
83009,1000,44
83011,2640,70
83012,1320,40
83014,1000,44
83017,250,40
83021,400,40
83022,400,40
83051,1320,20
83055,1320,40
83056,1320,40
83058,300,12
83059,1000,40
83060,700,64
83064,1320,44
83069,400,16
83071,580,32
83072,0,24
83077,1200,20
83081,450,24
83082,1400,44
83083,250,12
83084,300,30
83086,800,40
83087,1320,44
83090,1500,40
83091,200,0
83094,5000,40
83095,300,48
83099,100,32
83104,1320,32
83107,2000,32
83108,1320,32
83117,1300,45
83120,2000,28
83122,2000,40
83134,300,8
83135,1320,40
83139,2604,40
83142,300,20
83143,800,48
83147,1000,40
83148,1320,40
83149,1320,40
83154,600,40
83157,3000,40
83158,10000,60
83161,1320,8
83163,2500,8
83164,1320,8
83177,240,40
83178,0,16
83181,300,24
83183,500,20
83185,166,30
83186,300,32
83190,600,56
83193,150,16
83196,1320,44
83199,1320,20
83200,0,16
83201,0,8
83204,10,4
83212,300,12
83218,3520,40
83220,400,18
83222,400,20
83225,800,40
83229,1150,40
83230,350,15
83237,2500,30
83238,3200,30
83239,2500,30
83240,3200,59
83241,5280,44
83242,5280,44
83246,500,20
83248,1320,44
83251,1500,44
83253,1500,44
83254,50,20
83255,90,20
83258,150,45
83261,200,40
83265,1000,45
83267,500,15
83271,250,20
83273,1600,45
83280,50,15
83283,800,15
83285,170,8
83290,1320,48
83294,100,12
83305,300,2
83309,300,30
83310,600,30
83313,1300,24
83328,300,10
83330,0,12
83331,200,12
83333,3200,40
83335,200,48
83336,2000,48
83337,0,4
83339,150,54
83343,0,16
83345,0,48
83346,400,40
83347,0,16
83348,700,44
83353,200,40
83354,540,48
83355,4000,20
83358,300,60
83359,0,16
83363,2000,40
83364,500,20
83366,1700,40
83373,3000,40
83374,1320,40
83375,1000,40
83376,4000,25
83379,3000,48
83380,3000,20
83381,1320,20
83382,700,10
83386,2500,20
83387,900,40
83391,1500,44
83394,4000,40
83406,1320,50
83408,500,30
83413,3200,48
83414,2800,38
83417,1200,48
83426,1320,30
83429,400,25
83434,1320,44
83444,100,10
83447,300,40
83449,0,30
83451,2100,48
83454,500,30
83455,500,50
83457,1320,50
83459,200,35
83460,300,0
83466,1200,30
83471,500,50
83474,1320,20
83475,250,40
83520,1000,4
83527,1320,20
83531,500,20
83538,600,20
83543,0,18
83547,200,32
83550,2000,15
83554,150,12
83555,800,20
83556,800,20
83557,1320,20
83559,1320,20
83568,1320,30
83569,1320,0
83574,3000,40
83575,1600,40
83577,1320,40
83578,1320,40
83583,4000,20
83589,5500,40
83590,8000,48
83600,850,60
83601,1320,44
83603,1320,80
83604,2700,50
83607,1320,40
83608,1800,48
83615,5000,40
83616,3000,48
83617,1320,40
83620,0,40
83621,500,18
83622,2000,44
83623,2120,52
83625,500,32
83628,600,8
83629,600,42
83630,250,48
83632,4000,20
83634,500,25
83653,300,40
83662,0,40
83668,400,24
83669,500,16
83670,0,40
83673,700,40
83681,300,40
83691,1320,30
83695,2000,40
83703,0,40
83706,30,3
83707,800,35
83710,2300,30
83717,1500,24
83719,150,45
83720,500,25
83723,70,6
83724,100,30
83728,850,48
83729,500,40
83733,1000,40
83734,1000,40
83737,1500,44
83738,1320,40
83740,0,24
83741,1320,20
83742,0,24
83743,300,77
83744,0,40
83749,0,44
83758,1800,48
83760,500,70
83761,600,6
83765,600,20
83768,300,16
83772,1320,44
83777,200,10
83778,1500,45
83781,0,0
83785,1900,44
83798,500,40
83799,300,30
83800,1320,44
83804,500,20
83807,1320,50
83809,100,0
83815,400,40
83816,200,12
83817,3900,40
83821,1320,55
83823,500,40
83824,400,8
83825,600,24
83827,1000,45
83830,2500,40
83831,2200,60
83832,1320,40
83833,1320,40
83834,5000,50
83835,500,44
83837,3700,30
83839,3300,60
83840,800,40
83841,3320,72
83842,1000,40
83844,2640,50
83845,1800,50
83846,2000,40
83860,2300,44
83866,1320,40
83871,0,20
83880,200,8
83881,210,24
83884,450,44
83917,300,24
83930,0,8
83932,1200,44
83933,1320,40
83937,0,8
83939,1500,40
83944,1320,40
83945,1050,40
83946,0,24
83948,108,44
83954,1050,48
83955,1320,44
83956,1050,40
83959,1720,56
83964,200,44
83966,200,44
83971,1800,36
83972,1320,40
83974,1200,40
83975,240,40
83979,560,32
83980,420,11
83988,850,20
83989,1600,40
83995,1320,40
83996,1500,40
83999,500,56
84000,0,40
84008,500,40
84010,300,8
84011,600,40
84015,0,40
84016,1320,20
84019,600,45
84022,800,8
84025,2520,45
84026,1200,25
84027,1200,25
84028,300,20
84029,1320,20
84030,300,40
84031,300,20
84032,1500,25
84034,700,40
84039,300,8
84040,1320,8
84043,0,45
84054,1500,44
84055,1320,40
84061,500,20
84072,1100,40
84083,3500,50
84085,150,20
84091,120,44
84099,1320,44
84102,1320,24
84105,0,16
84106,240,40
84108,200,20
84109,450,40
84110,200,20
84111,200,20
84112,200,20
84116,420,16
84121,100,28
84122,200,28
84126,80,0
84131,600,49
84132,200,0
84139,400,10
84140,150,8
84141,4820,95
84145,1000,50
84154,1320,16
84156,133,25
84158,1500,50
84161,1320,40
84164,1320,40
84165,1320,40
84168,2200,40
84169,1320,20
84173,200,40
84183,50,40
84186,10000,40
84187,0,40
84188,1000,48
84193,0,10
84197,1320,20
84200,300,20
84201,3000,40
84211,1320,40
84214,500,40
84215,350,20
84216,400,40
84225,3600,4
84227,300,60
84236,1320,25
84240,600,40
84241,1300,20
84242,500,40
84245,1320,44
84249,1000,40
84253,800,68
84254,6800,40
84255,1320,44
84256,400,40
84258,125,44
84259,1320,40
84265,350,40
84267,200,40
84269,120,10
84270,100,44
84273,1320,44
84281,500,70
84286,0,35
84288,1320,30
84289,420,44
84293,3000,40
84294,1320,40
84298,5600,20
84301,250,45
84302,250,40
84303,300,40
84305,1320,40
84307,500,25
84312,500,50
84314,1320,40
84315,1320,40
84318,1320,30
84319,800,40
84321,1320,40
84323,0,20
84324,800,25
84329,500,20
84330,500,20
84334,550,20
84335,0,20
84340,0,25
84341,2640,40
84342,500,15
84343,250,15
84348,750,30
84353,2300,30
84354,1320,40
84358,500,25
84359,500,25
84363,100,25
84364,150,25
84365,100,25
84369,500,30
84370,600,20
84373,600,46
84374,550,40
84377,500,40
84378,250,10
84379,600,18
84381,800,40
84383,1500,40
84384,400,45
84385,200,20
84389,550,15
84390,0,30
84393,600,25
84397,600,48
84400,600,25
84402,650,20
84404,0,20
84409,1000,35
84410,1000,35
84411,800,24
84413,1300,15
84416,3500,20
84417,4000,0
84418,2000,0
84420,4000,24
84421,8000,40
84424,3000,44
84425,1412,48
84429,1320,44
84431,3000,40
84432,2000,40
84435,1320,40
84439,1800,36
84440,2000,40
84443,1500,48
84444,6500,40
84446,700,40
84447,600,30
84448,800,40
84452,250,20
84457,500,40
84461,800,40
84464,500,40
84466,800,30
84468,800,30
84479,800,40
84480,1000,40
84497,700,18
84500,0,5
84503,1000,35
84504,500,4
84509,0,6
84514,300,8
84521,500,30
84522,300,20
84524,150,12
84525,300,35
84528,120,2
84532,250,15
84535,500,30
84538,350,30
84539,350,30
84542,500,30
84544,500,40
84547,800,30
84553,250,8
84556,400,48
84560,200,24
84564,150,12
84565,150,12
84571,2000,44
84575,200,40
84579,300,21
84580,0,12
84583,300,40
84584,600,40
84585,500,40
84587,100,40
84589,200,20
84591,300,30
84592,150,15
84593,400,0
84595,280,16
84596,350,40
84598,350,40
84602,300,20
84608,0,8
84610,0,8
84612,400,44
84613,150,20
84614,0,48
84615,300,0
84618,3000,0
84621,5000,44
84623,1320,30
84626,4000,46
84627,3000,40
84629,3500,40
84630,1500,40
84635,1320,44
84636,1500,15
84642,1500,44
84644,8000,40
84645,2000,40
84646,500,12
84649,1800,60
84655,1000,20
84656,1320,44
84657,1600,36
84662,1320,30
84664,800,36
84665,10000,30
84669,6500,40
84670,2600,44
84671,1320,44
84675,1320,50
84676,3000,30
84677,1320,40
84678,250,30
84679,200,20
84698,300,16
84722,1320,44
84726,1500,44
84733,1320,20
84734,1320,20
84737,650,36
84742,2800,40
84743,2800,40
84752,800,24
84761,1200,25
84762,1320,44
84766,0,44
84768,5000,40
84771,10000,48
84772,1800,30
84773,1320,40
84774,1320,40
84779,2000,40
84784,0,40
84786,0,40
84794,1320,40
84795,400,45
84802,1800,50
84803,6200,40
84804,8000,12
84808,2640,40
84809,1320,24
84813,300,20
84814,200,20
